pretrained_mode,strategy,subject_id,mean_accuracy,std_accuracy,mean_accuracy_percent,std_accuracy_percent,mean_balanced_accuracy,std_balanced_accuracy,mean_balanced_accuracy_percent,std_balanced_accuracy_percent,mean_confidence,mean_normalized_prediction_entropy,collapse_rate,n_folds
from_pretrained,new,1,0.525,0.10458250331675945,52.5,10.458250331675945,0.525,0.10458250331675945,52.5,10.458250331675945,0.536161726,0.991942686,0.2,5
from_pretrained,new,2,0.5,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.548690684,0.9574342120000001,0.8,5
from_pretrained,new,3,0.625,0.125,62.5,12.5,0.625,0.125,62.5,12.5,0.616800378,0.9291864320000001,0.0,5
from_pretrained,new,4,0.575,0.06846531968814577,57.5,6.846531968814577,0.575,0.06846531968814577,57.5,6.846531968814577,0.61377115,0.892768484,0.2,5
from_pretrained,new,5,0.55,0.18957188610128878,55.0,18.957188610128878,0.55,0.18957188610128878,55.0,18.957188610128878,0.584468922,0.926063138,0.4,5
from_pretrained,new,6,0.5,0.15309310892394865,50.0,15.309310892394864,0.5,0.15309310892394865,50.0,15.309310892394864,0.517956924,0.997924134,0.4,5
from_pretrained,new,7,0.4,0.10458250331675945,40.0,10.458250331675945,0.4,0.10458250331675945,40.0,10.458250331675945,0.585743594,0.948204374,0.0,5
from_pretrained,new,8,0.75,0.125,75.0,12.5,0.75,0.125,75.0,12.5,0.597149384,0.951731334,0.0,5
from_pretrained,new,9,0.425,0.06846531968814577,42.5,6.846531968814577,0.425,0.06846531968814577,42.5,6.846531968814577,0.5688592299999999,0.968457862,0.0,5
from_pretrained,new,10,0.5,0.08838834764831845,50.0,8.838834764831844,0.5,0.08838834764831845,50.0,8.838834764831844,0.532852994,0.9905766579999999,0.6,5
from_pretrained,new,11,0.5,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.530396542,0.990818344,0.6,5
from_pretrained,new,12,0.5,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.506289958,0.9998753380000001,1.0,5
from_pretrained,new,13,0.625,0.125,62.5,12.5,0.625,0.125,62.5,12.5,0.5439921759999999,0.9842025919999999,0.4,5
from_pretrained,new,14,0.45,0.06846531968814576,45.0,6.846531968814577,0.45,0.06846531968814576,45.0,6.846531968814577,0.596539308,0.92699461,0.2,5
from_pretrained,new,15,0.5,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.5707399320000001,0.937960994,0.6,5
from_pretrained,new,16,0.475,0.05590169943749474,47.5,5.5901699437494745,0.475,0.05590169943749474,47.5,5.5901699437494745,0.51260251,0.9987506180000001,0.6,5
from_pretrained,new,17,0.575,0.1118033988749895,57.5,11.180339887498949,0.575,0.1118033988749895,57.5,11.180339887498949,0.57258762,0.954956752,0.4,5
from_pretrained,new,18,0.975,0.055901699437494734,97.5,5.590169943749475,0.975,0.055901699437494734,97.5,5.590169943749475,0.882611816,0.41221114,0.0,5
from_pretrained,new,19,0.425,0.16770509831248423,42.5,16.77050983124842,0.425,0.16770509831248423,42.5,16.77050983124842,0.522125366,0.995932032,0.6,5
from_pretrained,new,20,0.4,0.10458250331675945,40.0,10.458250331675945,0.4,0.10458250331675945,40.0,10.458250331675945,0.549712224,0.971167788,0.4,5
from_pretrained,new,21,0.625,0.15309310892394862,62.5,15.309310892394862,0.625,0.15309310892394862,62.5,15.309310892394862,0.510587208,0.9992749200000001,0.2,5
from_pretrained,new,22,0.9,0.10458250331675943,90.0,10.458250331675945,0.9,0.10458250331675943,90.0,10.458250331675945,0.69347161,0.8434446,0.0,5
from_pretrained,new,23,0.475,0.05590169943749474,47.5,5.5901699437494745,0.475,0.05590169943749474,47.5,5.5901699437494745,0.506335134,0.9998649820000001,0.8,5
from_pretrained,new,24,0.475,0.05590169943749474,47.5,5.5901699437494745,0.475,0.05590169943749474,47.5,5.5901699437494745,0.50642762,0.9998540479999999,0.8,5
